Time__CET_CEST_,Day_ahead_Total_Load_Forecast__MW____BZN_NL,Actual_Total_Load__MW____BZN_NL
04.10.2024 03:45 - 04.10.2024 04:00,9992.0,10802.0
04.10.2024 04:00 - 04.10.2024 04:15,10029.0,10843.0
04.10.2024 04:15 - 04.10.2024 04:30,10083.0,10831.0
04.10.2024 04:30 - 04.10.2024 04:45,10107.0,10877.0
04.10.2024 04:45 - 04.10.2024 05:00,10124.0,10904.0
04.10.2024 05:00 - 04.10.2024 05:15,10171.0,11018.0
04.10.2024 05:15 - 04.10.2024 05:30,10249.0,11136.0
04.10.2024 05:30 - 04.10.2024 05:45,10309.0,11282.0
04.10.2024 05:45 - 04.10.2024 06:00,10514.0,11511.0
04.10.2024 06:00 - 04.10.2024 06:15,10741.0,11917.0
04.10.2024 06:15 - 04.10.2024 06:30,10844.0,12223.0
04.10.2024 06:30 - 04.10.2024 06:45,11019.0,12589.0
04.10.2024 06:45 - 04.10.2024 07:00,11227.0,12947.0
04.10.2024 07:00 - 04.10.2024 07:15,11489.0,13603.0
04.10.2024 07:15 - 04.10.2024 07:30,11893.0,14050.0
04.10.2024 07:30 - 04.10.2024 07:45,12103.0,14444.0
04.10.2024 07:45 - 04.10.2024 08:00,12310.0,14679.0
04.10.2024 08:00 - 04.10.2024 08:15,12417.0,14777.0
04.10.2024 08:15 - 04.10.2024 08:30,12328.0,14818.0
04.10.2024 08:30 - 04.10.2024 08:45,12329.0,14841.0
04.10.2024 08:45 - 04.10.2024 09:00,12203.0,14863.0
04.10.2024 09:00 - 04.10.2024 09:15,12125.0,14572.0
04.10.2024 09:15 - 04.10.2024 09:30,11946.0,14443.0
04.10.2024 09:30 - 04.10.2024 09:45,11742.0,14263.0
04.10.2024 09:45 - 04.10.2024 10:00,11503.0,14228.0
04.10.2024 10:00 - 04.10.2024 10:15,11290.0,13894.0
04.10.2024 10:15 - 04.10.2024 10:30,11012.0,13694.0
04.10.2024 10:30 - 04.10.2024 10:45,10959.0,13553.0
04.10.2024 10:45 - 04.10.2024 11:00,10784.0,13513.0
04.10.2024 11:00 - 04.10.2024 11:15,10485.0,13490.0
04.10.2024 11:15 - 04.10.2024 11:30,10292.0,13333.0
04.10.2024 11:30 - 04.10.2024 11:45,10066.0,13311.0
04.10.2024 11:45 - 04.10.2024 12:00,9979.0,13287.0
04.10.2024 12:00 - 04.10.2024 12:15,9839.0,13108.0
04.10.2024 12:15 - 04.10.2024 12:30,9451.0,13048.0
04.10.2024 12:30 - 04.10.2024 12:45,9370.0,12977.0
04.10.2024 12:45 - 04.10.2024 13:00,9370.0,12980.0
04.10.2024 13:00 - 04.10.2024 13:15,9236.0,12997.0
04.10.2024 13:15 - 04.10.2024 13:30,9309.0,12958.0
04.10.2024 13:30 - 04.10.2024 13:45,9358.0,12957.0
04.10.2024 13:45 - 04.10.2024 14:00,9247.0,12951.0
04.10.2024 14:00 - 04.10.2024 14:15,9253.0,13038.0
04.10.2024 14:15 - 04.10.2024 14:30,9347.0,12912.0
04.10.2024 14:30 - 04.10.2024 14:45,9515.0,12899.0
04.10.2024 14:45 - 04.10.2024 15:00,9672.0,12893.0
04.10.2024 15:00 - 04.10.2024 15:15,9857.0,13013.0
04.10.2024 15:15 - 04.10.2024 15:30,10107.0,12953.0
04.10.2024 15:30 - 04.10.2024 15:45,10140.0,12979.0
04.10.2024 15:45 - 04.10.2024 16:00,10224.0,13060.0
04.10.2024 16:00 - 04.10.2024 16:15,10401.0,13073.0
04.10.2024 16:15 - 04.10.2024 16:30,10694.0,13180.0
04.10.2024 16:30 - 04.10.2024 16:45,10835.0,13272.0
04.10.2024 16:45 - 04.10.2024 17:00,10997.0,13429.0
04.10.2024 17:00 - 04.10.2024 17:15,11172.0,13797.0
04.10.2024 17:15 - 04.10.2024 17:30,11346.0,14010.0
04.10.2024 17:30 - 04.10.2024 17:45,11577.0,14187.0
04.10.2024 17:45 - 04.10.2024 18:00,11821.0,14360.0
04.10.2024 18:00 - 04.10.2024 18:15,11943.0,14441.0
04.10.2024 18:15 - 04.10.2024 18:30,12049.0,14487.0
04.10.2024 18:30 - 04.10.2024 18:45,12111.0,14646.0
04.10.2024 18:45 - 04.10.2024 19:00,12137.0,14800.0
04.10.2024 19:00 - 04.10.2024 19:15,12186.0,14907.0
04.10.2024 19:15 - 04.10.2024 19:30,12216.0,15017.0
04.10.2024 19:30 - 04.10.2024 19:45,12311.0,15056.0
04.10.2024 19:45 - 04.10.2024 20:00,12409.0,15003.0
04.10.2024 20:00 - 04.10.2024 20:15,12441.0,14817.0
04.10.2024 20:15 - 04.10.2024 20:30,12396.0,14650.0
04.10.2024 20:30 - 04.10.2024 20:45,12308.0,14409.0
04.10.2024 20:45 - 04.10.2024 21:00,12275.0,14240.0
04.10.2024 21:00 - 04.10.2024 21:15,12200.0,13983.0
04.10.2024 21:15 - 04.10.2024 21:30,12100.0,13781.0
04.10.2024 21:30 - 04.10.2024 21:45,12000.0,13571.0
04.10.2024 21:45 - 04.10.2024 22:00,11920.0,13418.0
04.10.2024 22:00 - 04.10.2024 22:15,11715.0,13189.0
04.10.2024 22:15 - 04.10.2024 22:30,11492.0,12977.0
04.10.2024 22:30 - 04.10.2024 22:45,11315.0,12788.0
04.10.2024 22:45 - 04.10.2024 23:00,11093.0,12599.0
04.10.2024 23:00 - 04.10.2024 23:15,10933.0,12424.0
04.10.2024 23:15 - 04.10.2024 23:30,10864.0,12251.0
04.10.2024 23:30 - 04.10.2024 23:45,10757.0,12085.0
04.10.2024 23:45 - 05.10.2024 00:00,10631.0,11957.0
05.10.2024 00:00 - 05.10.2024 00:15,10469.0,11796.0
05.10.2024 00:15 - 05.10.2024 00:30,10319.0,11657.0
05.10.2024 00:30 - 05.10.2024 00:45,10174.0,11481.0
05.10.2024 00:45 - 05.10.2024 01:00,10076.0,11372.0
05.10.2024 01:00 - 05.10.2024 01:15,10038.0,11219.0
05.10.2024 01:15 - 05.10.2024 01:30,9965.0,11160.0
05.10.2024 01:30 - 05.10.2024 01:45,9879.0,11043.0
05.10.2024 01:45 - 05.10.2024 02:00,9756.0,10941.0
05.10.2024 02:00 - 05.10.2024 02:15,9626.0,10906.0
05.10.2024 02:15 - 05.10.2024 02:30,9507.0,10850.0
05.10.2024 02:30 - 05.10.2024 02:45,9466.0,10775.0
05.10.2024 02:45 - 05.10.2024 03:00,9429.0,10706.0
05.10.2024 03:00 - 05.10.2024 03:15,9407.0,10659.0
05.10.2024 03:15 - 05.10.2024 03:30,9408.0,10601.0
05.10.2024 03:30 - 05.10.2024 03:45,9383.0,10545.0
05.10.2024 03:45 - 05.10.2024 04:00,9378.0,10563.0
05.10.2024 04:00 - 05.10.2024 04:15,9401.0,10536.0
05.10.2024 04:15 - 05.10.2024 04:30,9403.0,10547.0
05.10.2024 04:30 - 05.10.2024 04:45,9372.0,10485.0
05.10.2024 04:45 - 05.10.2024 05:00,9365.0,10509.0
05.10.2024 05:00 - 05.10.2024 05:15,9346.0,10538.0
05.10.2024 05:15 - 05.10.2024 05:30,9394.0,10585.0
05.10.2024 05:30 - 05.10.2024 05:45,9422.0,10643.0
05.10.2024 05:45 - 05.10.2024 06:00,9506.0,10715.0
05.10.2024 06:00 - 05.10.2024 06:15,9621.0,10883.0
05.10.2024 06:15 - 05.10.2024 06:30,9707.0,10985.0
05.10.2024 06:30 - 05.10.2024 06:45,9853.0,11155.0
05.10.2024 06:45 - 05.10.2024 07:00,10006.0,11354.0
05.10.2024 07:00 - 05.10.2024 07:15,10193.0,11647.0
05.10.2024 07:15 - 05.10.2024 07:30,10275.0,11818.0
05.10.2024 07:30 - 05.10.2024 07:45,10324.0,11943.0
05.10.2024 07:45 - 05.10.2024 08:00,10391.0,12069.0
05.10.2024 08:00 - 05.10.2024 08:15,10398.0,12222.0
05.10.2024 08:15 - 05.10.2024 08:30,10380.0,12227.0
05.10.2024 08:30 - 05.10.2024 08:45,10342.0,12202.0
05.10.2024 08:45 - 05.10.2024 09:00,10198.0,12207.0
05.10.2024 09:00 - 05.10.2024 09:15,9969.0,12142.0
05.10.2024 09:15 - 05.10.2024 09:30,9746.0,12066.0
05.10.2024 09:30 - 05.10.2024 09:45,9476.0,11994.0
05.10.2024 09:45 - 05.10.2024 10:00,9187.0,12136.0
05.10.2024 10:00 - 05.10.2024 10:15,8940.0,11856.0
05.10.2024 10:15 - 05.10.2024 10:30,8556.0,11762.0
05.10.2024 10:30 - 05.10.2024 10:45,8262.0,11693.0
05.10.2024 10:45 - 05.10.2024 11:00,8055.0,11668.0
05.10.2024 11:00 - 05.10.2024 11:15,7920.0,11533.0
05.10.2024 11:15 - 05.10.2024 11:30,7569.0,11505.0
05.10.2024 11:30 - 05.10.2024 11:45,7392.0,11462.0
05.10.2024 11:45 - 05.10.2024 12:00,7313.0,11424.0
05.10.2024 12:00 - 05.10.2024 12:15,7243.0,11351.0
05.10.2024 12:15 - 05.10.2024 12:30,6911.0,11339.0
05.10.2024 12:30 - 05.10.2024 12:45,6781.0,11311.0
05.10.2024 12:45 - 05.10.2024 13:00,6688.0,11280.0
05.10.2024 13:00 - 05.10.2024 13:15,6523.0,11297.0
05.10.2024 13:15 - 05.10.2024 13:30,6462.0,11346.0
05.10.2024 13:30 - 05.10.2024 13:45,6425.0,11245.0
05.10.2024 13:45 - 05.10.2024 14:00,6401.0,11214.0
05.10.2024 14:00 - 05.10.2024 14:15,6417.0,11283.0
05.10.2024 14:15 - 05.10.2024 14:30,6494.0,11156.0
05.10.2024 14:30 - 05.10.2024 14:45,6575.0,11214.0
05.10.2024 14:45 - 05.10.2024 15:00,6621.0,11102.0
05.10.2024 15:00 - 05.10.2024 15:15,6712.0,11209.0
05.10.2024 15:15 - 05.10.2024 15:30,6819.0,11149.0
05.10.2024 15:30 - 05.10.2024 15:45,6877.0,11147.0
05.10.2024 15:45 - 05.10.2024 16:00,7101.0,11171.0
05.10.2024 16:00 - 05.10.2024 16:15,7353.0,11312.0
05.10.2024 16:15 - 05.10.2024 16:30,7830.0,11311.0
05.10.2024 16:30 - 05.10.2024 16:45,8030.0,11416.0
05.10.2024 16:45 - 05.10.2024 17:00,8301.0,11553.0
05.10.2024 17:00 - 05.10.2024 17:15,8667.0,11864.0
05.10.2024 17:15 - 05.10.2024 17:30,9081.0,12105.0
05.10.2024 17:30 - 05.10.2024 17:45,9497.0,12367.0
05.10.2024 17:45 - 05.10.2024 18:00,9948.0,12699.0
05.10.2024 18:00 - 05.10.2024 18:15,10312.0,12908.0
05.10.2024 18:15 - 05.10.2024 18:30,10597.0,13127.0
05.10.2024 18:30 - 05.10.2024 18:45,10917.0,13371.0
05.10.2024 18:45 - 05.10.2024 19:00,11268.0,13562.0
05.10.2024 19:00 - 05.10.2024 19:15,11490.0,13674.0
05.10.2024 19:15 - 05.10.2024 19:30,11686.0,13820.0
05.10.2024 19:30 - 05.10.2024 19:45,11806.0,13877.0
05.10.2024 19:45 - 05.10.2024 20:00,11846.0,13870.0
05.10.2024 20:00 - 05.10.2024 20:15,11912.0,13667.0
05.10.2024 20:15 - 05.10.2024 20:30,11892.0,13532.0
05.10.2024 20:30 - 05.10.2024 20:45,11783.0,13384.0
05.10.2024 20:45 - 05.10.2024 21:00,11676.0,13248.0
05.10.2024 21:00 - 05.10.2024 21:15,11644.0,13016.0
05.10.2024 21:15 - 05.10.2024 21:30,11588.0,12908.0
05.10.2024 21:30 - 05.10.2024 21:45,11498.0,12812.0
05.10.2024 21:45 - 05.10.2024 22:00,11364.0,12645.0
05.10.2024 22:00 - 05.10.2024 22:15,11215.0,12624.0
05.10.2024 22:15 - 05.10.2024 22:30,11142.0,12363.0
05.10.2024 22:30 - 05.10.2024 22:45,11072.0,12185.0
05.10.2024 22:45 - 05.10.2024 23:00,10903.0,12046.0
05.10.2024 23:00 - 05.10.2024 23:15,10695.0,11850.0
05.10.2024 23:15 - 05.10.2024 23:30,10564.0,11729.0
05.10.2024 23:30 - 05.10.2024 23:45,10401.0,11610.0
05.10.2024 23:45 - 06.10.2024 00:00,10300.0,11513.0
06.10.2024 00:00 - 06.10.2024 00:15,9973.0,11319.0
06.10.2024 00:15 - 06.10.2024 00:30,9885.0,11245.0
06.10.2024 00:30 - 06.10.2024 00:45,9734.0,11182.0
06.10.2024 00:45 - 06.10.2024 01:00,9594.0,11076.0
06.10.2024 01:00 - 06.10.2024 01:15,9496.0,10900.0
06.10.2024 01:15 - 06.10.2024 01:30,9363.0,10764.0
06.10.2024 01:30 - 06.10.2024 01:45,9252.0,10665.0
06.10.2024 01:45 - 06.10.2024 02:00,9152.0,10627.0
06.10.2024 02:00 - 06.10.2024 02:15,9115.0,10513.0
06.10.2024 02:15 - 06.10.2024 02:30,9089.0,10466.0
06.10.2024 02:30 - 06.10.2024 02:45,9041.0,10382.0
06.10.2024 02:45 - 06.10.2024 03:00,8992.0,10351.0
06.10.2024 03:00 - 06.10.2024 03:15,8986.0,10303.0
06.10.2024 03:15 - 06.10.2024 03:30,8959.0,10250.0
06.10.2024 03:30 - 06.10.2024 03:45,8933.0,10242.0
06.10.2024 03:45 - 06.10.2024 04:00,8912.0,10205.0
06.10.2024 04:00 - 06.10.2024 04:15,8884.0,10246.0
06.10.2024 04:15 - 06.10.2024 04:30,8842.0,10254.0
06.10.2024 04:30 - 06.10.2024 04:45,8815.0,10206.0
06.10.2024 04:45 - 06.10.2024 05:00,8806.0,10217.0
06.10.2024 05:00 - 06.10.2024 05:15,8817.0,10321.0
06.10.2024 05:15 - 06.10.2024 05:30,8859.0,10434.0
06.10.2024 05:30 - 06.10.2024 05:45,8917.0,10476.0
06.10.2024 05:45 - 06.10.2024 06:00,8978.0,10475.0
06.10.2024 06:00 - 06.10.2024 06:15,9059.0,10541.0
06.10.2024 06:15 - 06.10.2024 06:30,9090.0,10540.0
06.10.2024 06:30 - 06.10.2024 06:45,9119.0,10583.0
06.10.2024 06:45 - 06.10.2024 07:00,9178.0,10655.0
06.10.2024 07:00 - 06.10.2024 07:15,9308.0,10839.0
06.10.2024 07:15 - 06.10.2024 07:30,9340.0,10961.0
06.10.2024 07:30 - 06.10.2024 07:45,9370.0,11000.0
06.10.2024 07:45 - 06.10.2024 08:00,9377.0,11128.0
06.10.2024 08:00 - 06.10.2024 08:15,9341.0,11251.0
06.10.2024 08:15 - 06.10.2024 08:30,9228.0,11200.0
06.10.2024 08:30 - 06.10.2024 08:45,9234.0,11216.0
06.10.2024 08:45 - 06.10.2024 09:00,9242.0,11247.0
06.10.2024 09:00 - 06.10.2024 09:15,9203.0,11280.0
06.10.2024 09:15 - 06.10.2024 09:30,9163.0,11297.0
06.10.2024 09:30 - 06.10.2024 09:45,9151.0,11298.0
06.10.2024 09:45 - 06.10.2024 10:00,9187.0,11331.0
06.10.2024 10:00 - 06.10.2024 10:15,9215.0,11290.0
06.10.2024 10:15 - 06.10.2024 10:30,9185.0,11281.0
06.10.2024 10:30 - 06.10.2024 10:45,9251.0,11265.0
06.10.2024 10:45 - 06.10.2024 11:00,9378.0,11323.0
06.10.2024 11:00 - 06.10.2024 11:15,9449.0,11348.0
06.10.2024 11:15 - 06.10.2024 11:30,9323.0,11268.0
06.10.2024 11:30 - 06.10.2024 11:45,9302.0,11382.0
06.10.2024 11:45 - 06.10.2024 12:00,9332.0,11445.0
06.10.2024 12:00 - 06.10.2024 12:15,9375.0,11405.0
06.10.2024 12:15 - 06.10.2024 12:30,9373.0,11379.0
06.10.2024 12:30 - 06.10.2024 12:45,9330.0,11384.0
06.10.2024 12:45 - 06.10.2024 13:00,9354.0,11407.0
06.10.2024 13:00 - 06.10.2024 13:15,9401.0,11408.0
06.10.2024 13:15 - 06.10.2024 13:30,9452.0,11470.0
06.10.2024 13:30 - 06.10.2024 13:45,9397.0,11432.0
06.10.2024 13:45 - 06.10.2024 14:00,9369.0,11389.0
06.10.2024 14:00 - 06.10.2024 14:15,9407.0,11363.0
06.10.2024 14:15 - 06.10.2024 14:30,9430.0,11319.0
06.10.2024 14:30 - 06.10.2024 14:45,9437.0,11321.0
06.10.2024 14:45 - 06.10.2024 15:00,9424.0,11253.0
06.10.2024 15:00 - 06.10.2024 15:15,9413.0,11299.0
06.10.2024 15:15 - 06.10.2024 15:30,9540.0,11291.0
06.10.2024 15:30 - 06.10.2024 15:45,9610.0,11187.0
06.10.2024 15:45 - 06.10.2024 16:00,9631.0,11228.0
06.10.2024 16:00 - 06.10.2024 16:15,9756.0,11327.0
06.10.2024 16:15 - 06.10.2024 16:30,9947.0,11388.0
06.10.2024 16:30 - 06.10.2024 16:45,10083.0,11545.0
06.10.2024 16:45 - 06.10.2024 17:00,10346.0,11737.0
06.10.2024 17:00 - 06.10.2024 17:15,10614.0,11989.0
06.10.2024 17:15 - 06.10.2024 17:30,10880.0,12224.0
06.10.2024 17:30 - 06.10.2024 17:45,11241.0,12576.0
06.10.2024 17:45 - 06.10.2024 18:00,11599.0,12899.0
06.10.2024 18:00 - 06.10.2024 18:15,12041.0,13118.0
06.10.2024 18:15 - 06.10.2024 18:30,12156.0,13343.0
06.10.2024 18:30 - 06.10.2024 18:45,12237.0,13516.0
06.10.2024 18:45 - 06.10.2024 19:00,12372.0,13712.0
06.10.2024 19:00 - 06.10.2024 19:15,12495.0,13880.0
06.10.2024 19:15 - 06.10.2024 19:30,12584.0,13981.0
06.10.2024 19:30 - 06.10.2024 19:45,12641.0,13929.0
06.10.2024 19:45 - 06.10.2024 20:00,12693.0,13877.0
06.10.2024 20:00 - 06.10.2024 20:15,12727.0,13897.0
06.10.2024 20:15 - 06.10.2024 20:30,12681.0,13743.0
06.10.2024 20:30 - 06.10.2024 20:45,12593.0,13560.0
06.10.2024 20:45 - 06.10.2024 21:00,12493.0,13376.0
06.10.2024 21:00 - 06.10.2024 21:15,12369.0,13155.0
06.10.2024 21:15 - 06.10.2024 21:30,12199.0,12962.0
06.10.2024 21:30 - 06.10.2024 21:45,12044.0,12797.0
06.10.2024 21:45 - 06.10.2024 22:00,11916.0,12618.0
06.10.2024 22:00 - 06.10.2024 22:15,11801.0,12427.0
06.10.2024 22:15 - 06.10.2024 22:30,11670.0,12238.0
06.10.2024 22:30 - 06.10.2024 22:45,11505.0,12092.0
06.10.2024 22:45 - 06.10.2024 23:00,11290.0,11947.0
06.10.2024 23:00 - 06.10.2024 23:15,11048.0,11665.0
06.10.2024 23:15 - 06.10.2024 23:30,10894.0,11484.0
06.10.2024 23:30 - 06.10.2024 23:45,10754.0,11368.0
06.10.2024 23:45 - 07.10.2024 00:00,10635.0,11228.0
07.10.2024 00:00 - 07.10.2024 00:15,10647.0,11044.0
07.10.2024 00:15 - 07.10.2024 00:30,10592.0,10987.0
07.10.2024 00:30 - 07.10.2024 00:45,10567.0,10917.0
07.10.2024 00:45 - 07.10.2024 01:00,10473.0,10767.0
07.10.2024 01:00 - 07.10.2024 01:15,10452.0,10684.0
07.10.2024 01:15 - 07.10.2024 01:30,10396.0,10565.0
07.10.2024 01:30 - 07.10.2024 01:45,10343.0,10506.0
07.10.2024 01:45 - 07.10.2024 02:00,10274.0,10463.0
07.10.2024 02:00 - 07.10.2024 02:15,10222.0,10448.0
07.10.2024 02:15 - 07.10.2024 02:30,10127.0,10489.0
07.10.2024 02:30 - 07.10.2024 02:45,10091.0,10408.0
07.10.2024 02:45 - 07.10.2024 03:00,10030.0,10393.0
07.10.2024 03:00 - 07.10.2024 03:15,9983.0,10338.0
07.10.2024 03:15 - 07.10.2024 03:30,9953.0,10304.0
07.10.2024 03:30 - 07.10.2024 03:45,9949.0,10270.0
07.10.2024 03:45 - 07.10.2024 04:00,9938.0,10326.0
07.10.2024 04:00 - 07.10.2024 04:15,9954.0,10397.0
07.10.2024 04:15 - 07.10.2024 04:30,9969.0,10371.0
07.10.2024 04:30 - 07.10.2024 04:45,9971.0,10378.0
07.10.2024 04:45 - 07.10.2024 05:00,9997.0,10464.0
07.10.2024 05:00 - 07.10.2024 05:15,10088.0,10783.0
07.10.2024 05:15 - 07.10.2024 05:30,10267.0,10869.0
07.10.2024 05:30 - 07.10.2024 05:45,10395.0,11044.0
07.10.2024 05:45 - 07.10.2024 06:00,10592.0,11157.0
07.10.2024 06:00 - 07.10.2024 06:15,10921.0,11675.0
07.10.2024 06:15 - 07.10.2024 06:30,11140.0,11973.0
07.10.2024 06:30 - 07.10.2024 06:45,11314.0,12364.0
07.10.2024 06:45 - 07.10.2024 07:00,11526.0,12751.0
07.10.2024 07:00 - 07.10.2024 07:15,11807.0,13414.0
07.10.2024 07:15 - 07.10.2024 07:30,12209.0,13731.0
07.10.2024 07:30 - 07.10.2024 07:45,12488.0,14183.0
07.10.2024 07:45 - 07.10.2024 08:00,12698.0,14477.0
07.10.2024 08:00 - 07.10.2024 08:15,12917.0,14830.0
07.10.2024 08:15 - 07.10.2024 08:30,13112.0,14840.0
07.10.2024 08:30 - 07.10.2024 08:45,13083.0,14811.0
07.10.2024 08:45 - 07.10.2024 09:00,13000.0,14743.0
07.10.2024 09:00 - 07.10.2024 09:15,12950.0,14579.0
07.10.2024 09:15 - 07.10.2024 09:30,12849.0,14361.0
07.10.2024 09:30 - 07.10.2024 09:45,12727.0,14236.0
07.10.2024 09:45 - 07.10.2024 10:00,12534.0,14194.0
07.10.2024 10:00 - 07.10.2024 10:15,12469.0,13955.0
07.10.2024 10:15 - 07.10.2024 10:30,12364.0,13978.0
07.10.2024 10:30 - 07.10.2024 10:45,12119.0,13852.0
07.10.2024 10:45 - 07.10.2024 11:00,11926.0,13836.0
07.10.2024 11:00 - 07.10.2024 11:15,11812.0,13656.0
07.10.2024 11:15 - 07.10.2024 11:30,11622.0,13595.0
07.10.2024 11:30 - 07.10.2024 11:45,11539.0,13579.0
07.10.2024 11:45 - 07.10.2024 12:00,11502.0,13567.0
07.10.2024 12:00 - 07.10.2024 12:15,11297.0,13473.0
07.10.2024 12:15 - 07.10.2024 12:30,11111.0,13360.0
07.10.2024 12:30 - 07.10.2024 12:45,11024.0,13285.0
07.10.2024 12:45 - 07.10.2024 13:00,10939.0,13239.0
07.10.2024 13:00 - 07.10.2024 13:15,11071.0,13324.0
07.10.2024 13:15 - 07.10.2024 13:30,11301.0,13295.0
07.10.2024 13:30 - 07.10.2024 13:45,11404.0,13147.0
07.10.2024 13:45 - 07.10.2024 14:00,11484.0,13222.0
07.10.2024 14:00 - 07.10.2024 14:15,11551.0,13352.0
07.10.2024 14:15 - 07.10.2024 14:30,11503.0,13224.0
07.10.2024 14:30 - 07.10.2024 14:45,11439.0,13220.0
07.10.2024 14:45 - 07.10.2024 15:00,11556.0,13197.0
07.10.2024 15:00 - 07.10.2024 15:15,11608.0,13359.0
07.10.2024 15:15 - 07.10.2024 15:30,11662.0,13275.0
07.10.2024 15:30 - 07.10.2024 15:45,11719.0,13309.0
07.10.2024 15:45 - 07.10.2024 16:00,11836.0,13298.0
07.10.2024 16:00 - 07.10.2024 16:15,11845.0,13389.0
07.10.2024 16:15 - 07.10.2024 16:30,11932.0,13363.0
07.10.2024 16:30 - 07.10.2024 16:45,12065.0,9652.0
07.10.2024 16:45 - 07.10.2024 17:00,12261.0,13754.0
07.10.2024 17:00 - 07.10.2024 17:15,12409.0,14039.0
07.10.2024 17:15 - 07.10.2024 17:30,12671.0,14340.0
07.10.2024 17:30 - 07.10.2024 17:45,12851.0,14619.0
07.10.2024 17:45 - 07.10.2024 18:00,13017.0,14872.0
07.10.2024 18:00 - 07.10.2024 18:15,13118.0,14963.0
07.10.2024 18:15 - 07.10.2024 18:30,13152.0,15042.0
07.10.2024 18:30 - 07.10.2024 18:45,13218.0,15126.0
07.10.2024 18:45 - 07.10.2024 19:00,13310.0,15252.0
07.10.2024 19:00 - 07.10.2024 19:15,13361.0,15317.0
07.10.2024 19:15 - 07.10.2024 19:30,13396.0,15369.0
07.10.2024 19:30 - 07.10.2024 19:45,13430.0,15261.0
07.10.2024 19:45 - 07.10.2024 20:00,13511.0,15164.0
07.10.2024 20:00 - 07.10.2024 20:15,13575.0,14868.0
07.10.2024 20:15 - 07.10.2024 20:30,13550.0,14677.0
07.10.2024 20:30 - 07.10.2024 20:45,13439.0,14491.0
07.10.2024 20:45 - 07.10.2024 21:00,13322.0,14303.0
07.10.2024 21:00 - 07.10.2024 21:15,13260.0,14065.0
07.10.2024 21:15 - 07.10.2024 21:30,13215.0,13886.0
07.10.2024 21:30 - 07.10.2024 21:45,13114.0,13673.0
07.10.2024 21:45 - 07.10.2024 22:00,12886.0,13461.0
07.10.2024 22:00 - 07.10.2024 22:15,12465.0,13226.0
07.10.2024 22:15 - 07.10.2024 22:30,12129.0,13021.0
07.10.2024 22:30 - 07.10.2024 22:45,11962.0,12775.0
07.10.2024 22:45 - 07.10.2024 23:00,11774.0,12554.0
07.10.2024 23:00 - 07.10.2024 23:15,11514.0,12372.0
07.10.2024 23:15 - 07.10.2024 23:30,11269.0,12173.0
07.10.2024 23:30 - 07.10.2024 23:45,11129.0,11976.0
07.10.2024 23:45 - 08.10.2024 00:00,11046.0,11861.0
08.10.2024 00:00 - 08.10.2024 00:15,10974.0,11638.0
08.10.2024 00:15 - 08.10.2024 00:30,10949.0,11521.0
08.10.2024 00:30 - 08.10.2024 00:45,10931.0,11354.0
08.10.2024 00:45 - 08.10.2024 01:00,10844.0,11170.0
08.10.2024 01:00 - 08.10.2024 01:15,10761.0,11076.0
08.10.2024 01:15 - 08.10.2024 01:30,10663.0,10960.0
08.10.2024 01:30 - 08.10.2024 01:45,10592.0,11015.0
08.10.2024 01:45 - 08.10.2024 02:00,10517.0,10840.0
08.10.2024 02:00 - 08.10.2024 02:15,10461.0,10874.0
08.10.2024 02:15 - 08.10.2024 02:30,10423.0,10772.0
08.10.2024 02:30 - 08.10.2024 02:45,10364.0,10720.0
08.10.2024 02:45 - 08.10.2024 03:00,10319.0,10661.0
08.10.2024 03:00 - 08.10.2024 03:15,10247.0,10655.0
08.10.2024 03:15 - 08.10.2024 03:30,10227.0,10633.0
08.10.2024 03:30 - 08.10.2024 03:45,10183.0,10661.0
08.10.2024 03:45 - 08.10.2024 04:00,10193.0,10687.0
08.10.2024 04:00 - 08.10.2024 04:15,10202.0,10733.0
08.10.2024 04:15 - 08.10.2024 04:30,10234.0,10625.0
08.10.2024 04:30 - 08.10.2024 04:45,10223.0,10642.0
08.10.2024 04:45 - 08.10.2024 05:00,10235.0,10676.0
08.10.2024 05:00 - 08.10.2024 05:15,10329.0,10785.0
08.10.2024 05:15 - 08.10.2024 05:30,10437.0,10925.0
08.10.2024 05:30 - 08.10.2024 05:45,10522.0,11101.0
08.10.2024 05:45 - 08.10.2024 06:00,10649.0,11355.0
08.10.2024 06:00 - 08.10.2024 06:15,10901.0,11680.0
08.10.2024 06:15 - 08.10.2024 06:30,11239.0,12016.0
08.10.2024 06:30 - 08.10.2024 06:45,11502.0,12363.0
08.10.2024 06:45 - 08.10.2024 07:00,11787.0,12744.0
08.10.2024 07:00 - 08.10.2024 07:15,12130.0,13464.0
08.10.2024 07:15 - 08.10.2024 07:30,12486.0,13962.0
08.10.2024 07:30 - 08.10.2024 07:45,12813.0,14330.0
08.10.2024 07:45 - 08.10.2024 08:00,13108.0,14589.0
08.10.2024 08:00 - 08.10.2024 08:15,13324.0,14900.0
08.10.2024 08:15 - 08.10.2024 08:30,13482.0,14935.0
08.10.2024 08:30 - 08.10.2024 08:45,13556.0,15042.0
08.10.2024 08:45 - 08.10.2024 09:00,13578.0,15073.0
08.10.2024 09:00 - 08.10.2024 09:15,13527.0,15046.0
08.10.2024 09:15 - 08.10.2024 09:30,13442.0,14923.0
08.10.2024 09:30 - 08.10.2024 09:45,13308.0,14652.0
08.10.2024 09:45 - 08.10.2024 10:00,13116.0,14528.0
08.10.2024 10:00 - 08.10.2024 10:15,12868.0,14326.0
