Time__CET_CEST_,Day_ahead_Total_Load_Forecast__MW____BZN_NL,Actual_Total_Load__MW____BZN_NL
16.12.2023 16:30 - 16.12.2023 16:45,14044.0,15359.0
16.12.2023 16:45 - 16.12.2023 17:00,14197.0,15623.0
16.12.2023 17:00 - 16.12.2023 17:15,14322.0,15669.0
16.12.2023 17:15 - 16.12.2023 17:30,14324.0,15774.0
16.12.2023 17:30 - 16.12.2023 17:45,14357.0,15803.0
16.12.2023 17:45 - 16.12.2023 18:00,14318.0,15804.0
16.12.2023 18:00 - 16.12.2023 18:15,14222.0,15644.0
16.12.2023 18:15 - 16.12.2023 18:30,14028.0,15498.0
16.12.2023 18:30 - 16.12.2023 18:45,13870.0,15309.0
16.12.2023 18:45 - 16.12.2023 19:00,13773.0,15203.0
16.12.2023 19:00 - 16.12.2023 19:15,13718.0,15022.0
16.12.2023 19:15 - 16.12.2023 19:30,13607.0,14907.0
16.12.2023 19:30 - 16.12.2023 19:45,13491.0,14762.0
16.12.2023 19:45 - 16.12.2023 20:00,13362.0,14701.0
16.12.2023 20:00 - 16.12.2023 20:15,13256.0,14457.0
16.12.2023 20:15 - 16.12.2023 20:30,13075.0,14312.0
16.12.2023 20:30 - 16.12.2023 20:45,12923.0,14116.0
16.12.2023 20:45 - 16.12.2023 21:00,12788.0,13971.0
16.12.2023 21:00 - 16.12.2023 21:15,12658.0,13856.0
16.12.2023 21:15 - 16.12.2023 21:30,12517.0,13732.0
16.12.2023 21:30 - 16.12.2023 21:45,12334.0,13543.0
16.12.2023 21:45 - 16.12.2023 22:00,12172.0,13400.0
16.12.2023 22:00 - 16.12.2023 22:15,12059.0,13201.0
16.12.2023 22:15 - 16.12.2023 22:30,11899.0,13095.0
16.12.2023 22:30 - 16.12.2023 22:45,11746.0,12948.0
16.12.2023 22:45 - 16.12.2023 23:00,11574.0,12863.0
16.12.2023 23:00 - 16.12.2023 23:15,11378.0,12733.0
16.12.2023 23:15 - 16.12.2023 23:30,11235.0,12541.0
16.12.2023 23:30 - 16.12.2023 23:45,11098.0,12387.0
16.12.2023 23:45 - 17.12.2023 00:00,11005.0,12218.0
17.12.2023 00:00 - 17.12.2023 00:15,10921.0,12131.0
17.12.2023 00:15 - 17.12.2023 00:30,10849.0,11975.0
17.12.2023 00:30 - 17.12.2023 00:45,10726.0,11884.0
17.12.2023 00:45 - 17.12.2023 01:00,10590.0,11724.0
17.12.2023 01:00 - 17.12.2023 01:15,10569.0,11621.0
17.12.2023 01:15 - 17.12.2023 01:30,10544.0,11479.0
17.12.2023 01:30 - 17.12.2023 01:45,10493.0,11418.0
17.12.2023 01:45 - 17.12.2023 02:00,10411.0,11349.0
17.12.2023 02:00 - 17.12.2023 02:15,10356.0,11259.0
17.12.2023 02:15 - 17.12.2023 02:30,10284.0,11154.0
17.12.2023 02:30 - 17.12.2023 02:45,10227.0,11100.0
17.12.2023 02:45 - 17.12.2023 03:00,10182.0,11042.0
17.12.2023 03:00 - 17.12.2023 03:15,10184.0,10985.0
17.12.2023 03:15 - 17.12.2023 03:30,10177.0,10943.0
17.12.2023 03:30 - 17.12.2023 03:45,10193.0,10993.0
17.12.2023 03:45 - 17.12.2023 04:00,10174.0,10919.0
17.12.2023 04:00 - 17.12.2023 04:15,10128.0,10921.0
17.12.2023 04:15 - 17.12.2023 04:30,10080.0,10917.0
17.12.2023 04:30 - 17.12.2023 04:45,10072.0,10872.0
17.12.2023 04:45 - 17.12.2023 05:00,10029.0,10896.0
17.12.2023 05:00 - 17.12.2023 05:15,10007.0,10860.0
17.12.2023 05:15 - 17.12.2023 05:30,10006.0,10935.0
17.12.2023 05:30 - 17.12.2023 05:45,9964.0,10952.0
17.12.2023 05:45 - 17.12.2023 06:00,9961.0,10973.0
17.12.2023 06:00 - 17.12.2023 06:15,10051.0,11070.0
17.12.2023 06:15 - 17.12.2023 06:30,10141.0,11126.0
17.12.2023 06:30 - 17.12.2023 06:45,10223.0,11205.0
17.12.2023 06:45 - 17.12.2023 07:00,10298.0,11291.0
17.12.2023 07:00 - 17.12.2023 07:15,10400.0,11511.0
17.12.2023 07:15 - 17.12.2023 07:30,10581.0,11617.0
17.12.2023 07:30 - 17.12.2023 07:45,10711.0,11814.0
17.12.2023 07:45 - 17.12.2023 08:00,10870.0,11995.0
17.12.2023 08:00 - 17.12.2023 08:15,11014.0,12248.0
17.12.2023 08:15 - 17.12.2023 08:30,11131.0,12452.0
17.12.2023 08:30 - 17.12.2023 08:45,11222.0,12638.0
17.12.2023 08:45 - 17.12.2023 09:00,11228.0,12786.0
17.12.2023 09:00 - 17.12.2023 09:15,11302.0,13028.0
17.12.2023 09:15 - 17.12.2023 09:30,11340.0,13180.0
17.12.2023 09:30 - 17.12.2023 09:45,11319.0,13265.0
17.12.2023 09:45 - 17.12.2023 10:00,11298.0,13435.0
17.12.2023 10:00 - 17.12.2023 10:15,11246.0,13361.0
17.12.2023 10:15 - 17.12.2023 10:30,11203.0,13374.0
17.12.2023 10:30 - 17.12.2023 10:45,11158.0,13530.0
17.12.2023 10:45 - 17.12.2023 11:00,11051.0,13619.0
17.12.2023 11:00 - 17.12.2023 11:15,10968.0,13394.0
17.12.2023 11:15 - 17.12.2023 11:30,10812.0,13441.0
17.12.2023 11:30 - 17.12.2023 11:45,10693.0,13495.0
17.12.2023 11:45 - 17.12.2023 12:00,10669.0,13495.0
17.12.2023 12:00 - 17.12.2023 12:15,10762.0,13538.0
17.12.2023 12:15 - 17.12.2023 12:30,10794.0,13416.0
17.12.2023 12:30 - 17.12.2023 12:45,10720.0,13357.0
17.12.2023 12:45 - 17.12.2023 13:00,10864.0,13281.0
17.12.2023 13:00 - 17.12.2023 13:15,11108.0,13187.0
17.12.2023 13:15 - 17.12.2023 13:30,11334.0,13094.0
17.12.2023 13:30 - 17.12.2023 13:45,11502.0,12938.0
17.12.2023 13:45 - 17.12.2023 14:00,11672.0,12931.0
17.12.2023 14:00 - 17.12.2023 14:15,11824.0,12936.0
17.12.2023 14:15 - 17.12.2023 14:30,11981.0,12949.0
17.12.2023 14:30 - 17.12.2023 14:45,12101.0,12907.0
17.12.2023 14:45 - 17.12.2023 15:00,12213.0,12987.0
17.12.2023 15:00 - 17.12.2023 15:15,12325.0,13108.0
17.12.2023 15:15 - 17.12.2023 15:30,12393.0,13237.0
17.12.2023 15:30 - 17.12.2023 15:45,12459.0,13398.0
17.12.2023 15:45 - 17.12.2023 16:00,12523.0,13702.0
17.12.2023 16:00 - 17.12.2023 16:15,12619.0,14039.0
17.12.2023 16:15 - 17.12.2023 16:30,12750.0,14338.0
17.12.2023 16:30 - 17.12.2023 16:45,12913.0,14644.0
17.12.2023 16:45 - 17.12.2023 17:00,13117.0,15057.0
17.12.2023 17:00 - 17.12.2023 17:15,13233.0,15285.0
17.12.2023 17:15 - 17.12.2023 17:30,13316.0,15514.0
17.12.2023 17:30 - 17.12.2023 17:45,13420.0,15716.0
17.12.2023 17:45 - 17.12.2023 18:00,13400.0,15818.0
17.12.2023 18:00 - 17.12.2023 18:15,13354.0,15656.0
17.12.2023 18:15 - 17.12.2023 18:30,13228.0,15484.0
17.12.2023 18:30 - 17.12.2023 18:45,13112.0,15337.0
17.12.2023 18:45 - 17.12.2023 19:00,13024.0,15235.0
17.12.2023 19:00 - 17.12.2023 19:15,12934.0,15115.0
17.12.2023 19:15 - 17.12.2023 19:30,12814.0,15000.0
17.12.2023 19:30 - 17.12.2023 19:45,12728.0,14866.0
17.12.2023 19:45 - 17.12.2023 20:00,12684.0,14827.0
17.12.2023 20:00 - 17.12.2023 20:15,12654.0,14687.0
17.12.2023 20:15 - 17.12.2023 20:30,12600.0,14554.0
17.12.2023 20:30 - 17.12.2023 20:45,12557.0,14406.0
17.12.2023 20:45 - 17.12.2023 21:00,12459.0,14287.0
17.12.2023 21:00 - 17.12.2023 21:15,12387.0,14105.0
17.12.2023 21:15 - 17.12.2023 21:30,12331.0,13970.0
17.12.2023 21:30 - 17.12.2023 21:45,12273.0,13830.0
17.12.2023 21:45 - 17.12.2023 22:00,12217.0,13668.0
17.12.2023 22:00 - 17.12.2023 22:15,12103.0,13414.0
17.12.2023 22:15 - 17.12.2023 22:30,11917.0,13253.0
17.12.2023 22:30 - 17.12.2023 22:45,11789.0,13027.0
17.12.2023 22:45 - 17.12.2023 23:00,11663.0,12833.0
17.12.2023 23:00 - 17.12.2023 23:15,11500.0,12657.0
17.12.2023 23:15 - 17.12.2023 23:30,11416.0,12476.0
17.12.2023 23:30 - 17.12.2023 23:45,11366.0,12251.0
17.12.2023 23:45 - 18.12.2023 00:00,11231.0,12015.0
18.12.2023 00:00 - 18.12.2023 00:15,11088.0,11916.0
18.12.2023 00:15 - 18.12.2023 00:30,10921.0,11816.0
18.12.2023 00:30 - 18.12.2023 00:45,10772.0,11720.0
18.12.2023 00:45 - 18.12.2023 01:00,10683.0,11581.0
18.12.2023 01:00 - 18.12.2023 01:15,10588.0,11431.0
18.12.2023 01:15 - 18.12.2023 01:30,10513.0,11352.0
18.12.2023 01:30 - 18.12.2023 01:45,10473.0,11262.0
18.12.2023 01:45 - 18.12.2023 02:00,10457.0,11199.0
18.12.2023 02:00 - 18.12.2023 02:15,10461.0,11136.0
18.12.2023 02:15 - 18.12.2023 02:30,10409.0,11066.0
18.12.2023 02:30 - 18.12.2023 02:45,10396.0,11024.0
18.12.2023 02:45 - 18.12.2023 03:00,10379.0,11021.0
18.12.2023 03:00 - 18.12.2023 03:15,10312.0,10987.0
18.12.2023 03:15 - 18.12.2023 03:30,10366.0,10989.0
18.12.2023 03:30 - 18.12.2023 03:45,10365.0,10995.0
18.12.2023 03:45 - 18.12.2023 04:00,10350.0,11014.0
18.12.2023 04:00 - 18.12.2023 04:15,10455.0,11076.0
18.12.2023 04:15 - 18.12.2023 04:30,10520.0,11084.0
18.12.2023 04:30 - 18.12.2023 04:45,10532.0,11092.0
18.12.2023 04:45 - 18.12.2023 05:00,10544.0,11188.0
18.12.2023 05:00 - 18.12.2023 05:15,10582.0,11368.0
18.12.2023 05:15 - 18.12.2023 05:30,10758.0,11478.0
18.12.2023 05:30 - 18.12.2023 05:45,10851.0,11666.0
18.12.2023 05:45 - 18.12.2023 06:00,10973.0,11862.0
18.12.2023 06:00 - 18.12.2023 06:15,11326.0,12276.0
18.12.2023 06:15 - 18.12.2023 06:30,11723.0,12596.0
18.12.2023 06:30 - 18.12.2023 06:45,11948.0,12961.0
18.12.2023 06:45 - 18.12.2023 07:00,12298.0,13359.0
18.12.2023 07:00 - 18.12.2023 07:15,12651.0,14118.0
18.12.2023 07:15 - 18.12.2023 07:30,13058.0,14574.0
18.12.2023 07:30 - 18.12.2023 07:45,13521.0,15088.0
18.12.2023 07:45 - 18.12.2023 08:00,13919.0,15522.0
18.12.2023 08:00 - 18.12.2023 08:15,14179.0,15990.0
18.12.2023 08:15 - 18.12.2023 08:30,14449.0,16295.0
18.12.2023 08:30 - 18.12.2023 08:45,14746.0,16493.0
18.12.2023 08:45 - 18.12.2023 09:00,14974.0,16713.0
18.12.2023 09:00 - 18.12.2023 09:15,15128.0,16823.0
18.12.2023 09:15 - 18.12.2023 09:30,15209.0,16883.0
18.12.2023 09:30 - 18.12.2023 09:45,15196.0,16846.0
18.12.2023 09:45 - 18.12.2023 10:00,15176.0,16862.0
18.12.2023 10:00 - 18.12.2023 10:15,15180.0,16860.0
18.12.2023 10:15 - 18.12.2023 10:30,15137.0,16784.0
18.12.2023 10:30 - 18.12.2023 10:45,15088.0,16680.0
18.12.2023 10:45 - 18.12.2023 11:00,15024.0,16584.0
18.12.2023 11:00 - 18.12.2023 11:15,14908.0,16593.0
18.12.2023 11:15 - 18.12.2023 11:30,14818.0,16556.0
18.12.2023 11:30 - 18.12.2023 11:45,14752.0,16484.0
18.12.2023 11:45 - 18.12.2023 12:00,14723.0,16475.0
18.12.2023 12:00 - 18.12.2023 12:15,14656.0,16483.0
18.12.2023 12:15 - 18.12.2023 12:30,14580.0,16461.0
18.12.2023 12:30 - 18.12.2023 12:45,14489.0,16407.0
18.12.2023 12:45 - 18.12.2023 13:00,14416.0,16354.0
18.12.2023 13:00 - 18.12.2023 13:15,14457.0,16541.0
18.12.2023 13:15 - 18.12.2023 13:30,14542.0,16538.0
18.12.2023 13:30 - 18.12.2023 13:45,14558.0,16532.0
18.12.2023 13:45 - 18.12.2023 14:00,14561.0,16574.0
18.12.2023 14:00 - 18.12.2023 14:15,14609.0,16553.0
18.12.2023 14:15 - 18.12.2023 14:30,14735.0,16575.0
18.12.2023 14:30 - 18.12.2023 14:45,14793.0,16574.0
18.12.2023 14:45 - 18.12.2023 15:00,14809.0,16653.0
18.12.2023 15:00 - 18.12.2023 15:15,14522.0,16802.0
18.12.2023 15:15 - 18.12.2023 15:30,14641.0,16920.0
18.12.2023 15:30 - 18.12.2023 15:45,15371.0,16995.0
18.12.2023 15:45 - 18.12.2023 16:00,15525.0,17146.0
18.12.2023 16:00 - 18.12.2023 16:15,15628.0,17151.0
18.12.2023 16:15 - 18.12.2023 16:30,15741.0,17242.0
18.12.2023 16:30 - 18.12.2023 16:45,15871.0,17468.0
18.12.2023 16:45 - 18.12.2023 17:00,16013.0,17761.0
18.12.2023 17:00 - 18.12.2023 17:15,16167.0,17942.0
18.12.2023 17:15 - 18.12.2023 17:30,16230.0,18098.0
18.12.2023 17:30 - 18.12.2023 17:45,16338.0,18096.0
18.12.2023 17:45 - 18.12.2023 18:00,16363.0,18038.0
18.12.2023 18:00 - 18.12.2023 18:15,16255.0,17676.0
18.12.2023 18:15 - 18.12.2023 18:30,16106.0,17459.0
18.12.2023 18:30 - 18.12.2023 18:45,15984.0,17272.0
18.12.2023 18:45 - 18.12.2023 19:00,15859.0,17175.0
18.12.2023 19:00 - 18.12.2023 19:15,15700.0,16932.0
18.12.2023 19:15 - 18.12.2023 19:30,15541.0,16794.0
18.12.2023 19:30 - 18.12.2023 19:45,15403.0,16653.0
18.12.2023 19:45 - 18.12.2023 20:00,15290.0,16513.0
18.12.2023 20:00 - 18.12.2023 20:15,15122.0,16254.0
18.12.2023 20:15 - 18.12.2023 20:30,14979.0,16049.0
18.12.2023 20:30 - 18.12.2023 20:45,14828.0,15873.0
18.12.2023 20:45 - 18.12.2023 21:00,14605.0,15683.0
18.12.2023 21:00 - 18.12.2023 21:15,14469.0,15448.0
18.12.2023 21:15 - 18.12.2023 21:30,14340.0,15308.0
18.12.2023 21:30 - 18.12.2023 21:45,14222.0,15053.0
18.12.2023 21:45 - 18.12.2023 22:00,14100.0,14836.0
18.12.2023 22:00 - 18.12.2023 22:15,13893.0,14492.0
18.12.2023 22:15 - 18.12.2023 22:30,13676.0,14331.0
18.12.2023 22:30 - 18.12.2023 22:45,13472.0,14067.0
18.12.2023 22:45 - 18.12.2023 23:00,13272.0,13867.0
18.12.2023 23:00 - 18.12.2023 23:15,13046.0,13557.0
18.12.2023 23:15 - 18.12.2023 23:30,12881.0,13309.0
18.12.2023 23:30 - 18.12.2023 23:45,12757.0,13104.0
18.12.2023 23:45 - 19.12.2023 00:00,12617.0,12939.0
19.12.2023 00:00 - 19.12.2023 00:15,12470.0,12788.0
19.12.2023 00:15 - 19.12.2023 00:30,12428.0,12683.0
19.12.2023 00:30 - 19.12.2023 00:45,12331.0,12512.0
19.12.2023 00:45 - 19.12.2023 01:00,12238.0,12355.0
19.12.2023 01:00 - 19.12.2023 01:15,12117.0,12204.0
19.12.2023 01:15 - 19.12.2023 01:30,12019.0,12130.0
19.12.2023 01:30 - 19.12.2023 01:45,11951.0,11994.0
19.12.2023 01:45 - 19.12.2023 02:00,11880.0,11884.0
19.12.2023 02:00 - 19.12.2023 02:15,11861.0,11882.0
19.12.2023 02:15 - 19.12.2023 02:30,11873.0,11756.0
19.12.2023 02:30 - 19.12.2023 02:45,11861.0,11692.0
19.12.2023 02:45 - 19.12.2023 03:00,11862.0,11667.0
19.12.2023 03:00 - 19.12.2023 03:15,11842.0,11574.0
19.12.2023 03:15 - 19.12.2023 03:30,11771.0,11568.0
19.12.2023 03:30 - 19.12.2023 03:45,11753.0,11519.0
19.12.2023 03:45 - 19.12.2023 04:00,11735.0,11505.0
19.12.2023 04:00 - 19.12.2023 04:15,11734.0,11558.0
19.12.2023 04:15 - 19.12.2023 04:30,11758.0,11549.0
19.12.2023 04:30 - 19.12.2023 04:45,11785.0,11544.0
19.12.2023 04:45 - 19.12.2023 05:00,11820.0,11574.0
19.12.2023 05:00 - 19.12.2023 05:15,11891.0,11781.0
19.12.2023 05:15 - 19.12.2023 05:30,11979.0,11896.0
19.12.2023 05:30 - 19.12.2023 05:45,12116.0,12070.0
19.12.2023 05:45 - 19.12.2023 06:00,12347.0,12292.0
19.12.2023 06:00 - 19.12.2023 06:15,12646.0,12757.0
19.12.2023 06:15 - 19.12.2023 06:30,13002.0,13058.0
19.12.2023 06:30 - 19.12.2023 06:45,13301.0,13502.0
19.12.2023 06:45 - 19.12.2023 07:00,13657.0,13887.0
19.12.2023 07:00 - 19.12.2023 07:15,14147.0,14496.0
19.12.2023 07:15 - 19.12.2023 07:30,14679.0,14995.0
19.12.2023 07:30 - 19.12.2023 07:45,15040.0,15442.0
19.12.2023 07:45 - 19.12.2023 08:00,15393.0,15796.0
19.12.2023 08:00 - 19.12.2023 08:15,15673.0,16224.0
19.12.2023 08:15 - 19.12.2023 08:30,15833.0,16484.0
19.12.2023 08:30 - 19.12.2023 08:45,15948.0,16720.0
19.12.2023 08:45 - 19.12.2023 09:00,16011.0,16878.0
19.12.2023 09:00 - 19.12.2023 09:15,16082.0,17048.0
19.12.2023 09:15 - 19.12.2023 09:30,16102.0,17213.0
19.12.2023 09:30 - 19.12.2023 09:45,16097.0,17265.0
19.12.2023 09:45 - 19.12.2023 10:00,16091.0,17278.0
19.12.2023 10:00 - 19.12.2023 10:15,16020.0,17335.0
19.12.2023 10:15 - 19.12.2023 10:30,15935.0,17362.0
19.12.2023 10:30 - 19.12.2023 10:45,15854.0,17385.0
19.12.2023 10:45 - 19.12.2023 11:00,15816.0,17346.0
19.12.2023 11:00 - 19.12.2023 11:15,15787.0,17380.0
19.12.2023 11:15 - 19.12.2023 11:30,15738.0,17377.0
19.12.2023 11:30 - 19.12.2023 11:45,15707.0,17352.0
19.12.2023 11:45 - 19.12.2023 12:00,15660.0,17336.0
19.12.2023 12:00 - 19.12.2023 12:15,15594.0,17355.0
19.12.2023 12:15 - 19.12.2023 12:30,15498.0,17302.0
19.12.2023 12:30 - 19.12.2023 12:45,15447.0,17308.0
19.12.2023 12:45 - 19.12.2023 13:00,15466.0,17243.0
19.12.2023 13:00 - 19.12.2023 13:15,15555.0,17280.0
19.12.2023 13:15 - 19.12.2023 13:30,15617.0,17274.0
19.12.2023 13:30 - 19.12.2023 13:45,15580.0,17192.0
19.12.2023 13:45 - 19.12.2023 14:00,13258.0,17136.0
19.12.2023 14:00 - 19.12.2023 14:15,15559.0,17203.0
19.12.2023 14:15 - 19.12.2023 14:30,15628.0,17192.0
19.12.2023 14:30 - 19.12.2023 14:45,15676.0,17210.0
19.12.2023 14:45 - 19.12.2023 15:00,15738.0,17207.0
19.12.2023 15:00 - 19.12.2023 15:15,15712.0,17279.0
19.12.2023 15:15 - 19.12.2023 15:30,15877.0,17328.0
19.12.2023 15:30 - 19.12.2023 15:45,15925.0,17332.0
19.12.2023 15:45 - 19.12.2023 16:00,15995.0,17365.0
19.12.2023 16:00 - 19.12.2023 16:15,16049.0,17355.0
19.12.2023 16:15 - 19.12.2023 16:30,16060.0,17438.0
19.12.2023 16:30 - 19.12.2023 16:45,16211.0,17599.0
19.12.2023 16:45 - 19.12.2023 17:00,16431.0,17777.0
19.12.2023 17:00 - 19.12.2023 17:15,16599.0,17730.0
19.12.2023 17:15 - 19.12.2023 17:30,16639.0,17863.0
19.12.2023 17:30 - 19.12.2023 17:45,16769.0,17859.0
19.12.2023 17:45 - 19.12.2023 18:00,16805.0,17798.0
19.12.2023 18:00 - 19.12.2023 18:15,16761.0,17514.0
19.12.2023 18:15 - 19.12.2023 18:30,16655.0,17317.0
19.12.2023 18:30 - 19.12.2023 18:45,16563.0,17098.0
19.12.2023 18:45 - 19.12.2023 19:00,16517.0,16997.0
19.12.2023 19:00 - 19.12.2023 19:15,16413.0,16825.0
19.12.2023 19:15 - 19.12.2023 19:30,16309.0,16712.0
19.12.2023 19:30 - 19.12.2023 19:45,16179.0,16559.0
19.12.2023 19:45 - 19.12.2023 20:00,16082.0,16444.0
19.12.2023 20:00 - 19.12.2023 20:15,16087.0,16165.0
19.12.2023 20:15 - 19.12.2023 20:30,16045.0,16045.0
19.12.2023 20:30 - 19.12.2023 20:45,15941.0,15779.0
19.12.2023 20:45 - 19.12.2023 21:00,15800.0,15592.0
19.12.2023 21:00 - 19.12.2023 21:15,15559.0,15343.0
19.12.2023 21:15 - 19.12.2023 21:30,15327.0,15154.0
19.12.2023 21:30 - 19.12.2023 21:45,15087.0,14967.0
19.12.2023 21:45 - 19.12.2023 22:00,14869.0,14763.0
19.12.2023 22:00 - 19.12.2023 22:15,14526.0,14430.0
19.12.2023 22:15 - 19.12.2023 22:30,14276.0,14256.0
19.12.2023 22:30 - 19.12.2023 22:45,14060.0,14039.0
19.12.2023 22:45 - 19.12.2023 23:00,13789.0,13834.0
19.12.2023 23:00 - 19.12.2023 23:15,13529.0,13594.0
19.12.2023 23:15 - 19.12.2023 23:30,13335.0,13415.0
19.12.2023 23:30 - 19.12.2023 23:45,13161.0,13191.0
19.12.2023 23:45 - 20.12.2023 00:00,12950.0,12985.0
20.12.2023 00:00 - 20.12.2023 00:15,12827.0,12846.0
20.12.2023 00:15 - 20.12.2023 00:30,12748.0,12710.0
20.12.2023 00:30 - 20.12.2023 00:45,12611.0,12568.0
20.12.2023 00:45 - 20.12.2023 01:00,12498.0,12390.0
20.12.2023 01:00 - 20.12.2023 01:15,12440.0,12306.0
20.12.2023 01:15 - 20.12.2023 01:30,12403.0,12175.0
20.12.2023 01:30 - 20.12.2023 01:45,12324.0,12085.0
20.12.2023 01:45 - 20.12.2023 02:00,12219.0,12011.0
20.12.2023 02:00 - 20.12.2023 02:15,12092.0,11965.0
20.12.2023 02:15 - 20.12.2023 02:30,12045.0,11883.0
20.12.2023 02:30 - 20.12.2023 02:45,11985.0,11846.0
20.12.2023 02:45 - 20.12.2023 03:00,11945.0,11772.0
20.12.2023 03:00 - 20.12.2023 03:15,11937.0,11788.0
20.12.2023 03:15 - 20.12.2023 03:30,11918.0,11730.0
20.12.2023 03:30 - 20.12.2023 03:45,11905.0,11654.0
20.12.2023 03:45 - 20.12.2023 04:00,11866.0,11624.0
20.12.2023 04:00 - 20.12.2023 04:15,11869.0,11700.0
20.12.2023 04:15 - 20.12.2023 04:30,11830.0,11680.0
20.12.2023 04:30 - 20.12.2023 04:45,11799.0,11691.0
20.12.2023 04:45 - 20.12.2023 05:00,11845.0,11737.0
20.12.2023 05:00 - 20.12.2023 05:15,12028.0,11905.0
20.12.2023 05:15 - 20.12.2023 05:30,12188.0,11993.0
20.12.2023 05:30 - 20.12.2023 05:45,12372.0,12172.0
20.12.2023 05:45 - 20.12.2023 06:00,12582.0,12400.0
20.12.2023 06:00 - 20.12.2023 06:15,12869.0,12903.0
20.12.2023 06:15 - 20.12.2023 06:30,13295.0,13242.0
20.12.2023 06:30 - 20.12.2023 06:45,13638.0,13631.0
20.12.2023 06:45 - 20.12.2023 07:00,14036.0,14000.0
20.12.2023 07:00 - 20.12.2023 07:15,14399.0,14699.0
20.12.2023 07:15 - 20.12.2023 07:30,14901.0,15243.0
20.12.2023 07:30 - 20.12.2023 07:45,15404.0,15728.0
20.12.2023 07:45 - 20.12.2023 08:00,15824.0,16169.0
20.12.2023 08:00 - 20.12.2023 08:15,16196.0,16502.0
20.12.2023 08:15 - 20.12.2023 08:30,16438.0,16753.0
20.12.2023 08:30 - 20.12.2023 08:45,16526.0,16928.0
20.12.2023 08:45 - 20.12.2023 09:00,16569.0,17078.0
20.12.2023 09:00 - 20.12.2023 09:15,16639.0,17160.0
20.12.2023 09:15 - 20.12.2023 09:30,16681.0,17158.0
20.12.2023 09:30 - 20.12.2023 09:45,16590.0,17096.0
20.12.2023 09:45 - 20.12.2023 10:00,16442.0,17091.0
20.12.2023 10:00 - 20.12.2023 10:15,16301.0,17063.0
20.12.2023 10:15 - 20.12.2023 10:30,16162.0,16987.0
20.12.2023 10:30 - 20.12.2023 10:45,15984.0,16897.0
20.12.2023 10:45 - 20.12.2023 11:00,15879.0,16790.0
20.12.2023 11:00 - 20.12.2023 11:15,15801.0,16782.0
20.12.2023 11:15 - 20.12.2023 11:30,15637.0,16682.0
20.12.2023 11:30 - 20.12.2023 11:45,13057.0,16581.0
20.12.2023 11:45 - 20.12.2023 12:00,15401.0,16524.0
20.12.2023 12:00 - 20.12.2023 12:15,15342.0,16517.0
20.12.2023 12:15 - 20.12.2023 12:30,15244.0,16454.0
20.12.2023 12:30 - 20.12.2023 12:45,15124.0,16353.0
20.12.2023 12:45 - 20.12.2023 13:00,15045.0,16293.0
20.12.2023 13:00 - 20.12.2023 13:15,15068.0,16347.0
20.12.2023 13:15 - 20.12.2023 13:30,15160.0,16485.0
20.12.2023 13:30 - 20.12.2023 13:45,15238.0,16559.0
20.12.2023 13:45 - 20.12.2023 14:00,15259.0,16635.0
20.12.2023 14:00 - 20.12.2023 14:15,15296.0,16707.0
20.12.2023 14:15 - 20.12.2023 14:30,15381.0,16712.0
20.12.2023 14:30 - 20.12.2023 14:45,15416.0,16756.0
20.12.2023 14:45 - 20.12.2023 15:00,15456.0,16817.0
20.12.2023 15:00 - 20.12.2023 15:15,15506.0,16860.0
20.12.2023 15:15 - 20.12.2023 15:30,15567.0,16944.0
20.12.2023 15:30 - 20.12.2023 15:45,15718.0,17108.0
20.12.2023 15:45 - 20.12.2023 16:00,15888.0,17191.0
20.12.2023 16:00 - 20.12.2023 16:15,16030.0,17197.0
20.12.2023 16:15 - 20.12.2023 16:30,16093.0,17293.0
20.12.2023 16:30 - 20.12.2023 16:45,16257.0,17506.0
20.12.2023 16:45 - 20.12.2023 17:00,16460.0,17766.0
20.12.2023 17:00 - 20.12.2023 17:15,16598.0,17841.0
20.12.2023 17:15 - 20.12.2023 17:30,16582.0,17907.0
20.12.2023 17:30 - 20.12.2023 17:45,16625.0,17882.0
20.12.2023 17:45 - 20.12.2023 18:00,16574.0,17818.0
20.12.2023 18:00 - 20.12.2023 18:15,16407.0,17486.0
20.12.2023 18:15 - 20.12.2023 18:30,16182.0,17243.0
20.12.2023 18:30 - 20.12.2023 18:45,16032.0,17059.0
20.12.2023 18:45 - 20.12.2023 19:00,15878.0,16943.0
20.12.2023 19:00 - 20.12.2023 19:15,15730.0,16800.0
20.12.2023 19:15 - 20.12.2023 19:30,15515.0,16651.0
20.12.2023 19:30 - 20.12.2023 19:45,15340.0,16509.0
20.12.2023 19:45 - 20.12.2023 20:00,15260.0,16390.0
20.12.2023 20:00 - 20.12.2023 20:15,15161.0,16245.0
20.12.2023 20:15 - 20.12.2023 20:30,15038.0,16074.0
20.12.2023 20:30 - 20.12.2023 20:45,14914.0,15853.0
20.12.2023 20:45 - 20.12.2023 21:00,14761.0,15709.0
20.12.2023 21:00 - 20.12.2023 21:15,14626.0,15492.0
20.12.2023 21:15 - 20.12.2023 21:30,14531.0,15254.0
20.12.2023 21:30 - 20.12.2023 21:45,14397.0,15024.0
20.12.2023 21:45 - 20.12.2023 22:00,14275.0,14834.0
20.12.2023 22:00 - 20.12.2023 22:15,14138.0,14524.0
20.12.2023 22:15 - 20.12.2023 22:30,13992.0,14303.0
20.12.2023 22:30 - 20.12.2023 22:45,13884.0,14060.0
20.12.2023 22:45 - 20.12.2023 23:00,13683.0,13827.0
